ECG,EMG,foot GSR,hand GSR,HR,RESP,stress,Driver
0.2968427,0.3504892,0.4588983,0.5425038,0.152242,0.24210894,-1,07
0.29686013,0.35099816,0.46141437,0.54493135,0.15245727,0.2431981,-1,07
0.2968732,0.35138947,0.46335235,0.54680306,0.15261957,0.24403785,-1,07
0.29687813,0.35153455,0.46407247,0.54749864,0.15267947,0.24435052,-1,07
0.2968801,0.3515941,0.46436837,0.5477844,0.15270406,0.24447894,-1,07
0.29688197,0.3516506,0.464649,0.54805565,0.15272725,0.24460082,-1,07
0.2968748,0.35143614,0.46358374,0.5470267,0.15263888,0.24413845,-1,07
0.2968688,0.351256,0.46269044,0.5461637,0.1525644,0.24375096,-1,07
0.2968658,0.35116702,0.46225002,0.5457383,0.1525276,0.2435601,-1,07
0.29685783,0.35093105,0.46108243,0.5446111,0.1524291,0.24305436,-1,07
0.29685116,0.3507337,0.46010637,0.5436691,0.15234616,0.24263191,-1,07
0.2968457,0.35057622,0.459328,0.5429182,0.15227923,0.24229485,-1,07
0.29684195,0.35046732,0.45878962,0.5423991,0.15223259,0.24206191,-1,07
0.29684088,0.35043758,0.45864293,0.5422577,0.15221971,0.24199829,-1,07
0.29683843,0.3503682,0.4583001,0.5419273,0.1521897,0.24184984,-1,07
0.2968432,0.34253967,0.42369246,0.507736,0.1502378,0.2281582,-1,07
0.29684353,0.34254086,0.4237006,0.507743,0.15023988,0.22816259,-1,07
0.2968439,0.34254265,0.42371285,0.50775355,0.15024292,0.22816905,-1,07
0.29684353,0.34254116,0.4237025,0.50774455,0.15024042,0.22816348,-1,07
0.29684266,0.34253776,0.42367777,0.5077237,0.15023363,0.22815031,-1,07
0.29684418,0.34254384,0.42372108,0.5077604,0.15024507,0.22817335,-1,07
0.2968444,0.34254503,0.4237285,0.50776696,0.15024671,0.22817716,-1,07
0.29684317,0.34253955,0.4236911,0.5077349,0.15023744,0.22815758,-1,07
0.29684383,0.3425424,0.42371115,0.50775206,0.15024245,0.22816804,-1,07
0.29684347,0.34254074,0.42369953,0.5077421,0.15023956,0.22816199,-1,07
0.29684302,0.34253883,0.4236863,0.5077307,0.15023616,0.22815499,-1,07
0.29684335,0.34254026,0.4236961,0.5077392,0.15023872,0.2281602,-1,07
0.29684255,0.34253728,0.42367443,0.50772077,0.15023288,0.22814852,-1,07
0.2968422,0.34253603,0.42366537,0.50771314,0.15023038,0.22814363,-1,07
0.29684258,0.34253752,0.42367607,0.5077222,0.15023327,0.22814932,-1,07
0.29684234,0.34253645,0.42366838,0.5077157,0.15023118,0.22814524,-1,07
0.29687142,0.34127223,0.41852328,0.50254834,0.15003482,0.2262713,-1,07
0.29687196,0.34127396,0.41853645,0.5025592,0.1500386,0.22627845,-1,07
0.29687285,0.34127724,0.41856045,0.50257957,0.15004498,0.2262913,-1,07
0.29687327,0.3412791,0.41857308,0.5025902,0.15004843,0.226298,-1,07
0.2968729,0.34127754,0.41856194,0.5025807,0.15004545,0.22629204,-1,07
0.29687142,0.34127223,0.41852328,0.50254834,0.15003482,0.2262713,-1,07
0.29687136,0.34127194,0.4185209,0.5025463,0.15003413,0.22626992,-1,07
0.29687223,0.34127504,0.4185441,0.50256574,0.15004057,0.22628254,-1,07
0.29687107,0.34127086,0.41851342,0.50253993,0.15003198,0.22626592,-1,07
0.2968704,0.34126902,0.41849795,0.5025274,0.15002719,0.22625715,-1,07
0.29687107,0.34127086,0.41851342,0.50253993,0.15003198,0.22626592,-1,07
0.29687083,0.3412701,0.41850713,0.5025348,0.15003002,0.22626236,-1,07
0.29687068,0.34126985,0.41850477,0.5025329,0.15002924,0.22626102,-1,07
0.29687083,0.3412701,0.41850713,0.5025348,0.15003002,0.22626236,-1,07
0.29687068,0.34126985,0.41850477,0.5025329,0.15002924,0.22626102,-1,07
0.2968696,0.34126717,0.41848096,0.5025136,0.15002161,0.22624728,-1,07
0.29684898,0.34499228,0.4344567,0.51831627,0.15096015,0.23238765,-1,07
0.29684982,0.3450163,0.4345718,0.5184264,0.15097201,0.23243642,-1,07
0.2968501,0.34502375,0.4346072,0.5184605,0.15097553,0.23245132,-1,07
0.29684985,0.34501797,0.43457964,0.51843405,0.15097275,0.23243958,-1,07
0.29684934,0.3450023,0.43450445,0.518362,0.150965,0.23240787,-1,07
0.29684913,0.34499657,0.43447715,0.5183359,0.15096223,0.23239632,-1,07
0.29684877,0.34498668,0.43442962,0.5182904,0.1509574,0.23237616,-1,07
0.29684812,0.34496897,0.4343441,0.5182086,0.1509484,0.23233992,-1,07
0.29684898,0.34499228,0.4344567,0.51831627,0.15096015,0.23238765,-1,07
0.29684842,0.34497696,0.43438283,0.5182456,0.15095258,0.2323563,-1,07
0.29684725,0.3449458,0.4342329,0.5181021,0.15093687,0.2322927,-1,07
0.29684755,0.34495384,0.43427157,0.51813906,0.15094104,0.23230912,-1,07
0.2968477,0.34495795,0.43429148,0.51815814,0.15094304,0.23231746,-1,07
0.29684705,0.34494036,0.434207,0.51807725,0.15093425,0.23228164,-1,07
0.296845,0.34489036,0.43396482,0.51784605,0.15090832,0.23217826,-1,07
0.29684553,0.344903,0.434026,0.5179045,0.15091491,0.23220444,-1,07
0.2968698,0.3435397,0.42833588,0.51220566,0.15069136,0.23007467,-1,07
0.2968688,0.3435142,0.42821366,0.5120891,0.15067819,0.23002297,-1,07
0.29686868,0.34351075,0.4281968,0.51207304,0.15067634,0.2300159,-1,07
0.29686868,0.34351075,0.4281968,0.51207304,0.15067634,0.2300159,-1,07
0.2968681,0.3434955,0.4281236,0.5120032,0.15066817,0.22998479,-1,07
0.2968681,0.3434955,0.4281236,0.5120032,0.15066817,0.22998479,-1,07
0.2968675,0.34348047,0.42805162,0.5119346,0.15066016,0.22995421,-1,07
0.29686683,0.34346592,0.42798114,0.5118675,0.1506522,0.22992426,-1,07
0.2968672,0.34347373,0.42801887,0.51190335,0.15065646,0.22994022,-1,07
0.29686624,0.3434515,0.4279114,0.5118012,0.15064427,0.22989461,-1,07
0.29686457,0.34341472,0.42773268,0.5116315,0.15062347,0.22981802,-1,07
0.2968654,0.34343356,0.4278241,0.5117183,0.1506342,0.22985719,-1,07
0.29686582,0.34344298,0.42786983,0.5117616,0.1506395,0.22987676,-1,07
0.29686385,0.34339982,0.42765954,0.51156235,0.15061468,0.22978643,-1,07
0.29686457,0.34341472,0.42773268,0.5116315,0.15062347,0.22981802,-1,07
0.29686558,0.3434366,0.42783895,0.51173234,0.15063596,0.22986358,-1,07
0.29693633,0.33900666,0.409507,0.49345765,0.14972103,0.22307175,-1,07
0.2969364,0.33900666,0.409508,0.4934584,0.14972138,0.2230723,-1,07
0.29693675,0.3390069,0.4095128,0.49346158,0.14972383,0.22307566,-1,07
0.2969356,0.33900642,0.40949783,0.49345145,0.14971608,0.22306499,-1,07
0.2969358,0.33900642,0.40950015,0.49345282,0.14971769,0.22306687,-1,07
0.29693568,0.33900636,0.4094988,0.49345204,0.14971682,0.22306594,-1,07
0.296934,0.33900672,0.40948194,0.4934419,0.1497063,0.2230525,-1,07
0.29693404,0.33900678,0.40948248,0.49344227,0.14970654,0.22305289,-1,07
0.29693508,0.3390063,0.40949225,0.49344787,0.14971298,0.22306094,-1,07
0.29693466,0.33900648,0.40948835,0.49344566,0.14971045,0.2230577,-1,07
0.2969343,0.33900666,0.4094851,0.49344376,0.14970815,0.22305498,-1,07
0.29693466,0.33900648,0.40948835,0.49344566,0.14971045,0.2230577,-1,07
0.29693562,0.3390063,0.4094981,0.4934515,0.1497164,0.22306545,-1,07
0.29693493,0.33900625,0.40948993,0.49344626,0.14971185,0.22305933,-1,07
0.29693332,0.33900702,0.40947604,0.49343863,0.14970219,0.22304747,-1,07
0.2969344,0.3390066,0.40948588,0.49344411,0.14970893,0.22305578,-1,07
0.29693425,0.3392803,0.41065452,0.4945903,0.14979777,0.2235024,-1,07
0.2969337,0.3392796,0.4106455,0.49458343,0.1497941,0.22349674,-1,07
0.29693514,0.33928198,0.41067165,0.49460357,0.14980412,0.22351272,-1,07
0.29693568,0.33928293,0.41068155,0.4946113,0.14980772,0.22351867,-1,07
0.29693556,0.3392827,0.41067913,0.4946094,0.14980692,0.2235173,-1,07
0.29693532,0.33928216,0.41067463,0.49460593,0.14980537,0.22351462,-1,07
0.2969355,0.3392825,0.4106779,0.49460837,0.14980665,0.22351658,-1,07
0.29693705,0.3392864,0.4107112,0.49463525,0.14981759,0.22353566,-1,07
0.29693735,0.3392877,0.41072017,0.49464288,0.14982009,0.22354048,-1,07
0.29693705,0.3392864,0.4107112,0.49463525,0.14981759,0.22353566,-1,07
0.29693735,0.3392877,0.41072017,0.49464288,0.14982009,0.22354048,-1,07
0.29693764,0.3392884,0.41072696,0.4946483,0.1498222,0.22354424,-1,07
0.29693818,0.3392902,0.4107396,0.4946587,0.14982593,0.22355124,-1,07
0.2969389,0.33929312,0.4107601,0.49467626,0.14983141,0.22356188,-1,07
0.2969391,0.33929402,0.410766,0.49468118,0.14983305,0.22356495,-1,07
0.2969392,0.33929455,0.41076964,0.4946843,0.14983392,0.22356686,-1,07
0.2969628,0.3389082,0.40937442,0.49322796,0.14985579,0.22312996,-1,07
0.29696316,0.3389122,0.40939552,0.49324718,0.14985943,0.22313946,-1,07
0.29696408,0.33892286,0.4094511,0.4932982,0.14986879,0.22316456,-1,07
0.2969646,0.3389297,0.40948623,0.4933307,0.14987448,0.22318015,-1,07
0.29696417,0.33892393,0.4094566,0.49330336,0.1498698,0.22316699,-1,07
0.29696494,0.3389336,0.40950656,0.4933493,0.14987788,0.22318925,-1,07
0.29696602,0.33894873,0.4095828,0.49341995,0.14988977,0.22322296,-1,07
0.2969656,0.3389433,0.4095552,0.49339426,0.14988539,0.22321072,-1,07
0.29696614,0.33894998,0.4095891,0.49342582,0.14989066,0.22322571,-1,07
0.29696655,0.33895695,0.40962428,0.4934584,0.14989612,0.22324121,-1,07
0.29696637,0.3389545,0.4096116,0.49344677,0.14989418,0.22323547,-1,07
0.2969673,0.33896893,0.4096837,0.49351382,0.14990485,0.2232669,-1,07
0.2969673,0.33896893,0.4096837,0.49351382,0.14990485,0.2232669,-1,07
0.29696724,0.33896756,0.40967685,0.49350742,0.1499038,0.22326395,-1,07
0.29696745,0.33897096,0.40969342,0.4935229,0.14990628,0.2232712,-1,07
0.29696757,0.338973,0.4097038,0.4935326,0.14990774,0.22327575,-1,07
0.296991,0.33853382,0.40808243,0.49185583,0.14990956,0.2227523,-1,07
0.2969913,0.33854073,0.40811488,0.49188647,0.14991376,0.22276598,-1,07
0.29699057,0.33852434,0.4080377,0.49181354,0.1499039,0.22273368,-1,07
0.29699087,0.33853137,0.40807036,0.49184445,0.14990795,0.2227473,-1,07
0.29699183,0.33855486,0.40818152,0.49194962,0.14992219,0.2227937,-1,07
0.29699174,0.33855313,0.4081733,0.49194196,0.14992106,0.22279033,-1,07
0.29699185,0.3385558,0.40818566,0.49195352,0.14992273,0.22279555,-1,07
0.2969919,0.33855665,0.4081899,0.49195752,0.14992315,0.22279719,-1,07
0.2969911,0.33853734,0.40809864,0.49187127,0.14991167,0.22275911,-1,07
0.29699156,0.33854777,0.40814793,0.49191782,0.14991781,0.22277969,-1,07
0.29699224,0.338565,0.40822887,0.49199438,0.14992797,0.22281343,-1,07
0.2969919,0.33855665,0.4081899,0.49195752,0.14992315,0.22279719,-1,07
0.29699206,0.33856112,0.4082107,0.49197716,0.14992574,0.22280583,-1,07
0.29699242,0.33857048,0.40825444,0.49201873,0.14993104,0.22282398,-1,07
0.29699147,0.33854514,0.40813568,0.4919062,0.14991641,0.22277443,-1,07
0.29699147,0.33854592,0.4081394,0.49190965,0.14991683,0.22277632,-1,07
0.28257287,0.38986224,0.56106603,0.36765537,0.6752144,0.22980633,-1,07
0.28256738,0.3898664,0.56110555,0.36772266,0.67510617,0.22979563,-1,07
0.282593,0.3898468,0.5609211,0.3674091,0.67561036,0.2298457,-1,07
0.28259575,0.38984472,0.5609013,0.36737534,0.67566484,0.2298513,-1,07
0.2825802,0.38985664,0.5610131,0.36756566,0.67535853,0.22982067,-1,07
0.28259024,0.38984883,0.56094074,0.36744255,0.67555684,0.22984046,-1,07
0.2825811,0.38985592,0.56100655,0.36755446,0.67537653,0.22982231,-1,07
0.28256738,0.3898664,0.56110555,0.36772266,0.67510617,0.22979563,-1,07
0.2825582,0.38987345,0.56117165,0.36783484,0.67492574,0.22977781,-1,07
0.28257194,0.389863,0.5610726,0.3676667,0.675196,0.2298044,-1,07
0.28259024,0.38984883,0.56094074,0.36744255,0.67555684,0.22984046,-1,07
0.28258294,0.38985443,0.56099343,0.36753204,0.6754128,0.22982612,-1,07
0.28257835,0.389858,0.56102645,0.36758828,0.6753225,0.22981712,-1,07
0.2825582,0.38987345,0.56117165,0.36783484,0.67492574,0.22977781,-1,07
0.28255266,0.38987768,0.56121147,0.3679026,0.6748171,0.22976705,-1,07
0.282582,0.3898552,0.5609999,0.36754316,0.67539483,0.22982424,-1,07
0.2826675,0.38978958,0.5603882,0.36650288,0.6770728,0.22999462,-1,07
0.2826519,0.3898015,0.5604993,0.3666918,0.67676735,0.2299633,-1,07
0.2826519,0.3898015,0.5604993,0.3666918,0.67676735,0.2299633,-1,07
0.28264457,0.3898071,0.56055164,0.3667808,0.67662364,0.22994846,-1,07
0.28266656,0.3897903,0.5603949,0.3665141,0.6770549,0.22999293,-1,07
0.28267112,0.38978678,0.5603621,0.3664586,0.6771445,0.23000216,-1,07
0.28264368,0.38980788,0.5605582,0.36679193,0.6766055,0.22994643,-1,07
0.28265744,0.38979727,0.5604601,0.36662492,0.6768755,0.22997424,-1,07
0.28266656,0.3897903,0.5603949,0.3665141,0.6770549,0.22999293,-1,07
0.28263813,0.3898121,0.56059784,0.36685923,0.676497,0.22993559,-1,07
0.28263906,0.38981146,0.5605911,0.36684802,0.67651534,0.2299375,-1,07
0.28267294,0.3897853,0.56034935,0.36643666,0.6771801,0.23000586,-1,07
0.28267848,0.38978106,0.56030995,0.36636966,0.6772885,0.2300171,-1,07
0.28263265,0.38981634,0.5606368,0.3669258,0.67638934,0.22992453,-1,07
0.28261608,0.3898291,0.5607555,0.36712757,0.676064,0.22989157,-1,07
0.2826547,0.38979936,0.5604795,0.36665812,0.6768217,0.22996888,-1,07
0.2828054,0.38968337,0.55941427,0.36484423,0.6797677,0.23028186,-1,07
0.28278238,0.38970113,0.5595757,0.36511943,0.6793193,0.2302329,-1,07
0.28278333,0.3897004,0.55956924,0.36510834,0.67933714,0.23023498,-1,07
0.28278148,0.38970184,0.55958205,0.36513022,0.6793012,0.23023075,-1,07
0.2827759,0.38970608,0.559621,0.36519668,0.67919314,0.23021919,-1,07
0.28279525,0.38969117,0.5594853,0.36496523,0.6795703,0.23026016,-1,07
0.28280264,0.3896855,0.5594337,0.36487728,0.6797139,0.23027593,-1,07
0.28278148,0.38970184,0.55958205,0.36513022,0.6793012,0.23023075,-1,07
0.28277132,0.3897097,0.55965334,0.36525178,0.6791034,0.23020953,-1,07
0.28277224,0.38970894,0.5596471,0.36524087,0.6791212,0.23021138,-1,07
0.28278238,0.38970113,0.5595757,0.36511943,0.6793193,0.2302329,-1,07
0.28278974,0.38969553,0.5595238,0.36503115,0.67946285,0.23024842,-1,07
0.28278792,0.3896969,0.55953693,0.3650532,0.67942697,0.23024458,-1,07
0.28279987,0.38968766,0.5594529,0.3649101,0.67966,0.23026997,-1,07
0.28279614,0.38969052,0.559479,0.3649545,0.6795882,0.23026219,-1,07
0.28277683,0.38970536,0.5596144,0.3651855,0.6792115,0.23022118,-1,07
0.28277668,0.38970548,0.55961585,0.36518776,0.6792075,0.23022085,-1,07
0.282784,0.38969994,0.55956435,0.36510012,0.6793504,0.23023629,-1,07
0.2827693,0.3897112,0.5596676,0.365276,0.6790642,0.2302053,-1,07
0.28278124,0.38970202,0.5595839,0.36513314,0.6792966,0.23023048,-1,07
0.28279683,0.38968998,0.5594745,0.36494675,0.6796006,0.23026344,-1,07
0.28278583,0.38969845,0.5595515,0.3650781,0.6793861,0.2302401,-1,07
0.28278217,0.3897013,0.55957735,0.36512214,0.6793146,0.23023245,-1,07
0.28277668,0.38970548,0.55961585,0.36518776,0.6792075,0.23022085,-1,07
0.28276196,0.3897168,0.55971915,0.3653638,0.678921,0.23018977,-1,07
0.28276652,0.3897133,0.559687,0.36530897,0.6790103,0.23019946,-1,07
0.28278494,0.3896991,0.5595579,0.365089,0.67936856,0.23023826,-1,07
0.282784,0.38969994,0.55956435,0.36510012,0.6793504,0.23023629,-1,07
0.28278217,0.3897013,0.55957735,0.36512214,0.6793146,0.23023245,-1,07
0.28279132,0.38969415,0.5595131,0.36501262,0.6794932,0.23025182,-1,07
0.28279772,0.38968933,0.55946815,0.36493593,0.67961806,0.23026553,-1,07
0.2827922,0.3896935,0.55950665,0.3650017,0.67951125,0.23025382,-1,07
0.2828181,0.3896736,0.55932546,0.3646927,0.6800153,0.23030907,-1,07
0.2828135,0.3896771,0.5593574,0.36474743,0.679926,0.2302993,-1,07
0.28280523,0.38968349,0.55941534,0.36484602,0.679765,0.23028147,-1,07
0.28281993,0.38967216,0.5593126,0.36467084,0.6800508,0.230313,-1,07
0.28283456,0.38966084,0.55921036,0.36449665,0.6803357,0.23034436,-1,07
0.28282908,0.38966513,0.55924857,0.36456203,0.68022877,0.23033258,-1,07
0.28280985,0.3896799,0.55938315,0.36479115,0.67985433,0.23029128,-1,07
0.282819,0.38967288,0.5593189,0.36468175,0.68003327,0.23031098,-1,07
0.28283912,0.38965732,0.55917835,0.36444214,0.6804248,0.23035425,-1,07
0.28283364,0.3896616,0.55921674,0.36450747,0.6803177,0.23034242,-1,07
0.28282267,0.38967007,0.5592934,0.36463812,0.6801044,0.2303189,-1,07
0.28281534,0.38967574,0.55934453,0.3647254,0.6799617,0.23030311,-1,07
0.28282815,0.38966578,0.559255,0.36457285,0.68021107,0.23033062,-1,07
0.28283,0.38966435,0.5592422,0.36455107,0.6802465,0.23033446,-1,07
0.28281263,0.38967782,0.55936396,0.36475834,0.6799082,0.23029733,-1,07
0.2828181,0.3896736,0.55932546,0.3646927,0.6800153,0.23030907,-1,07
0.28296942,0.3895566,0.5582764,0.3629029,0.6829528,0.23064232,-1,07
0.28295195,0.38957012,0.5583967,0.3631085,0.682614,0.23060289,-1,07
0.2829427,0.38957727,0.5584605,0.36321715,0.68243533,0.2305822,-1,07
0.28293347,0.3895843,0.558524,0.36332574,0.6822563,0.2305615,-1,07
0.28293067,0.38958657,0.5585432,0.3633584,0.6822024,0.2305553,-1,07
0.28295654,0.3895666,0.55836505,0.36305425,0.68270344,0.23061335,-1,07
0.28295282,0.3895694,0.5583906,0.36309788,0.6826317,0.23060489,-1,07
0.28292143,0.38959378,0.5586072,0.36346784,0.6820227,0.23053473,-1,07
0.28292698,0.38958943,0.55856884,0.36340228,0.6821305,0.2305471,-1,07
0.28293526,0.389583,0.55851126,0.36330405,0.6822921,0.23056561,-1,07
0.28292608,0.38959014,0.5585752,0.36341304,0.6821129,0.23054504,-1,07
0.2828973,0.38961238,0.55877423,0.36375275,0.6815546,0.2304813,-1,07
0.2828805,0.38962537,0.55889046,0.36395112,0.681229,0.23044428,-1,07
0.2828898,0.38961816,0.5588259,0.36384097,0.6814097,0.23046479,-1,07
0.282859,0.389642,0.5590403,0.3642064,0.68081075,0.23039737,-1,07
0.28283834,0.3896579,0.55918396,0.36445165,0.6804092,0.23035258,-1,07
0.28300047,0.3895325,0.55806386,0.3625399,0.68355244,0.23071286,-1,07
0.28299952,0.38953322,0.5580702,0.36255077,0.68353444,0.23071077,-1,07
0.28300974,0.38952535,0.5580003,0.36243132,0.68373173,0.23073405,-1,07
0.283018,0.38951892,0.55794346,0.36233416,0.68389237,0.23075297,-1,07
0.28301436,0.38952184,0.55796885,0.36237758,0.6838209,0.23074478,-1,07
0.28303283,0.3895074,0.5578425,0.36216164,0.6841779,0.23078713,-1,07
0.28304482,0.38949805,0.5577607,0.36202195,0.68440974,0.2308149,-1,07
0.28304574,0.3894974,0.55775446,0.3620111,0.6844273,0.2308169,-1,07
0.2830402,0.3895017,0.5577922,0.36207563,0.6843205,0.23080423,-1,07
0.2830227,0.38951534,0.55791193,0.36228022,0.683982,0.23076376,-1,07
0.28304574,0.3894974,0.55775446,0.3620111,0.6844273,0.2308169,-1,07
0.28306323,0.38948387,0.5576354,0.36180764,0.68476504,0.2308577,-1,07
0.28304574,0.3894974,0.55775446,0.3620111,0.6844273,0.2308169,-1,07
0.28305858,0.38948733,0.5576669,0.36186135,0.68467593,0.23084694,-1,07
0.28306878,0.38947958,0.5575981,0.36174372,0.684871,0.23087049,-1,07
0.2830614,0.38948524,0.55764794,0.36182877,0.68472975,0.23085338,-1,07
0.28316116,0.3894077,0.5569738,0.3606756,0.68664956,0.23108956,-1,07
0.2831667,0.38940346,0.55693674,0.36061218,0.6867556,0.23110303,-1,07
0.2831878,0.3893869,0.55679476,0.3603691,0.68716156,0.2311539,-1,07
0.2831988,0.38937843,0.5567213,0.3602434,0.6873723,0.23118079,-1,07
0.28320706,0.389372,0.556666,0.3601487,0.6875305,0.23120075,-1,07
0.2832363,0.38934916,0.55647075,0.35981426,0.6880913,0.2312724,-1,07
0.2832327,0.38935202,0.5564952,0.35985598,0.6880214,0.23126352,-1,07
0.28323174,0.38935274,0.55650145,0.35986656,0.6880034,0.23126125,-1,07
0.28324997,0.3893385,0.5563798,0.3596582,0.688353,0.23130608,-1,07
0.2832327,0.38935202,0.5564952,0.35985598,0.6880214,0.23126352,-1,07
0.28323352,0.3893513,0.5564893,0.35984573,0.6880385,0.23126575,-1,07
0.2832618,0.3893293,0.55630136,0.35952368,0.6885791,0.23133537,-1,07
0.28326267,0.38932854,0.5562953,0.35951325,0.68859696,0.23133779,-1,07
0.28326267,0.38932854,0.5562953,0.35951325,0.68859696,0.23133779,-1,07
0.28328,0.38931513,0.5561807,0.35931692,0.6889271,0.23138073,-1,07
0.28328812,0.38930875,0.5561265,0.35922387,0.6890835,0.23140097,-1,07
0.28342068,0.38920516,0.5552549,0.3577283,0.6916123,0.2317389,-1,07
0.28342068,0.38920516,0.5552549,0.3577283,0.6916123,0.2317389,-1,07
0.2834407,0.38918936,0.5551239,0.35750335,0.6919944,0.23179108,-1,07
0.28343344,0.38919508,0.5551715,0.35758504,0.69185567,0.23177221,-1,07
0.28343344,0.38919508,0.5551715,0.35758504,0.69185567,0.23177221,-1,07
0.28343523,0.3891937,0.5551597,0.35756484,0.69189,0.23177683,-1,07
0.28342885,0.38919872,0.55520123,0.35763615,0.69176877,0.23176032,-1,07
0.28344163,0.3891886,0.5551181,0.35749334,0.6920117,0.23179358,-1,07
0.28344163,0.3891886,0.5551181,0.35749334,0.6920117,0.23179358,-1,07
0.28343254,0.3891958,0.55517745,0.3575954,0.691838,0.23176971,-1,07
0.28343162,0.38919652,0.5551834,0.3576055,0.6918209,0.23176739,-1,07
0.28342798,0.38919938,0.55520725,0.35764635,0.6917515,0.23175794,-1,07
0.28343162,0.38919652,0.5551834,0.3576055,0.6918209,0.23176739,-1,07
0.28343073,0.38919723,0.55518925,0.35761568,0.69180375,0.23176497,-1,07
0.2834462,0.38918507,0.5550885,0.3574426,0.692098,0.2318055,-1,07
0.283458,0.3891759,0.5550117,0.35731047,0.6923227,0.23183638,-1,07
0.28351516,0.38913107,0.554641,0.3566735,0.6934089,0.2319876,-1,07
0.28349602,0.38914603,0.5547647,0.35688624,0.6930457,0.23193672,-1,07
0.28350693,0.38913745,0.5546942,0.35676485,0.693253,0.23196581,-1,07
0.28348595,0.38915396,0.5548302,0.35699847,0.69285405,0.23191011,-1,07
0.2834612,0.3891734,0.5549907,0.3572745,0.69238377,0.23184475,-1,07
0.28344375,0.38918698,0.5551045,0.35746974,0.69205165,0.23179919,-1,07
0.2834031,0.3892188,0.55536973,0.3579255,0.69127756,0.23169327,-1,07
0.28334346,0.3892656,0.55576104,0.35859713,0.69014066,0.23154047,-1,07
0.28327572,0.3893184,0.55620885,0.3593651,0.688846,0.23137009,-1,07
0.28320616,0.3893726,0.55667174,0.36015862,0.6875141,0.2311987,-1,07
0.28311443,0.389444,0.5572884,0.36121407,0.68575144,0.23097795,-1,07
0.28300738,0.38952714,0.55801636,0.3624588,0.68368644,0.23072866,-1,07
0.28288603,0.38962108,0.5588519,0.36388546,0.6813365,0.23045644,-1,07
0.28272143,0.38974804,0.56000525,0.365851,0.67812914,0.23010522,-1,07
0.28254643,0.38988245,0.56125677,0.3679796,0.6746938,0.2297551,-1,07
0.28238583,0.3900053,0.56242895,0.36996922,0.67151684,0.22945467,-1,07
